region_grid,province,node,Resource,technology,cluster,R_ID,COAL,GAS,NUCLEAR,HYDRO,ONWIND,OFFWIND,SOLAR,PUMPED,BATTERY,OTHER,Commit,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,status,start_year,retired_year
EastChina,Fujian,Fujian,Fuzhou Kemen power station Phase II Unit 3,supercritical_coal,1,G100000102869,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008,
EastChina,Fujian,Fujian,Fuzhou Kemen power station Phase II Unit 4,supercritical_coal,1,G100000102870,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008,
EastChina,Fujian,Fujian,Fuzhou Kemen power station Phase III Unit 5,ultra_supercritical_coal,1,G100000102871,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2024,
EastChina,Fujian,Fujian,Fuzhou Kemen power station Phase III Unit 6,ultra_supercritical_coal,1,G100000102872,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2025,
EastChina,Jiangxi,Jiangxi,Fuzhou power station Phase I Unit 1,ultra_supercritical_coal,1,G100000102041,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
EastChina,Jiangxi,Jiangxi,Fuzhou power station Phase I Unit 2,ultra_supercritical_coal,1,G100000102042,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2016,
NorthwestChina,Gansu,Gansu,Gangu power station Phase II Unit 1,conventional_steam_coal,1,G100000102043,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthwestChina,Gansu,Gansu,Gangu power station Phase II Unit 2,conventional_steam_coal,1,G100000102044,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthwestChina,Xinjiang,Xinjiang,Ganquanbao TBEA power station Unit 1,supercritical_coal,1,G100000102933,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
NorthwestChina,Xinjiang,Xinjiang,Ganquanbao TBEA power station Unit 2,supercritical_coal,1,G100000102934,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
NorthwestChina,Gansu,Gansu,Gansu 803 power station Unit 5,supercritical_coal,1,G100000101994,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
NorthwestChina,Gansu,Gansu,Gansu 803 power station Unit 6,supercritical_coal,1,G100000101995,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
NorthwestChina,Gansu,Gansu,Gansu Baiyin power station Unit 1,supercritical_coal,1,G100000102935,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2015,
NorthwestChina,Gansu,Gansu,Gansu Baiyin power station Unit 2,supercritical_coal,1,G100000102936,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
NorthwestChina,Gansu,Gansu,Gansu Chongxin power station Phase I Unit 1,supercritical_coal,1,G100000102937,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2010,
NorthwestChina,Gansu,Gansu,Gansu Chongxin power station Phase I Unit 2,supercritical_coal,1,G100000102938,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
NorthwestChina,Gansu,Gansu,Gansu Huating power station Phase I Unit 1,conventional_steam_coal,1,G100000108117,1,0,0,0,0,0,0,0,0,0,1,145,1,145,145,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
NorthwestChina,Gansu,Gansu,Gansu Huating power station Phase I Unit 2,conventional_steam_coal,1,G100000108118,1,0,0,0,0,0,0,0,0,0,1,145,1,145,145,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthwestChina,Gansu,Gansu,Gansu Xigu power station Unit 11,conventional_steam_coal,1,G100000102205,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthwestChina,Gansu,Gansu,Gansu Xigu power station Unit 12,conventional_steam_coal,1,G100000102206,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
NorthwestChina,Gansu,Gansu,Gansu Yongchang power station Unit 8,conventional_steam_coal,1,G100000102999,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthwestChina,Gansu,Gansu,Gansu Yongchang power station Unit 9,conventional_steam_coal,1,G100000103000,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthwestChina,Gansu,Gansu,Gansu Zhengning power station Unit 1,ultra_supercritical_coal,1,G100000104640,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2025,
NorthwestChina,Gansu,Gansu,Gansu Zhengning power station Unit 2,ultra_supercritical_coal,1,G100000104639,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2025,
NorthChina,Shandong,Shandong,Gaotang power station Unit 6,conventional_steam_coal,1,G100000114433,1,0,0,0,0,0,0,0,0,0,1,48,1,48,48,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
MiddleChina,Hubei,Hubei,Golden Phoenix Paper Xiaogan cogen power station Phase I Unit 1,conventional_steam_coal,1,G100000115342,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
MiddleChina,Hubei,Hubei,Golden Phoenix Paper Xiaogan cogen power station Phase I Unit 2,conventional_steam_coal,1,G100000115343,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2018,
MiddleChina,Hubei,Hubei,Golden Phoenix Paper Xiaogan cogen power station Phase I Unit 3,conventional_steam_coal,1,G100000115344,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2021,
MiddleChina,Hubei,Hubei,Golden Phoenix Paper Xiaogan cogen power station Phase II Unit 4,conventional_steam_coal,1,G100000115234,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2021,
Changyu,Sichuan,Sichuan,Gongxian power station Phase II Unit 1,supercritical_coal,1,G100000103088,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
Changyu,Sichuan,Sichuan,Gongxian power station Phase II Unit 2,supercritical_coal,1,G100000103089,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
MiddleChina,Henan,Henan,Gongyi power station Unit 1,ultra_supercritical_coal,1,G100000102047,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2019,
MiddleChina,Henan,Henan,Gongyi power station Unit 2,ultra_supercritical_coal,1,G100000102048,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2019,
NorthChina,Shanxi,Shanxi,Great Waste Coal power station Unit 1,conventional_steam_coal,1,G100000103120,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthChina,Shanxi,Shanxi,Great Waste Coal power station Unit 2,conventional_steam_coal,1,G100000103121,1,0,0,0,0,0,0,0,0,0,1,135,1,135,135,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
NorthChina,Tianjin,Tianjin,GreenGen power station Phase I,igcc_coal,1,G100000103133,1,0,0,0,0,0,0,0,0,0,1,250,1,250,250,5,30,0,8.5,coal,0.4,0.401411765,0.401411765,0.5,0.5,operating,2012,
Changyu,Sichuan,Sichuan,Guang'an power station Unit 1,conventional_steam_coal,1,G100000103142,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1999,
Changyu,Sichuan,Sichuan,Guang'an power station Unit 2,conventional_steam_coal,1,G100000103143,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2000,
Changyu,Sichuan,Sichuan,Guang'an power station Unit 3,conventional_steam_coal,1,G100000103144,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
Changyu,Sichuan,Sichuan,Guang'an power station Unit 4,conventional_steam_coal,1,G100000103145,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
Changyu,Sichuan,Sichuan,Guang'an power station Unit 5,supercritical_coal,1,G100000103146,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2006,
Changyu,Sichuan,Sichuan,Guang'an power station Unit 6,supercritical_coal,1,G100000103147,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
SouthernGrid,Guangdong,Guangdong,Guangdong Huilai power station Phase I Unit 1,supercritical_coal,1,G100000103148,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
SouthernGrid,Guangdong,Guangdong,Guangdong Huilai power station Phase I Unit 2,supercritical_coal,1,G100000103149,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
SouthernGrid,Guangdong,Guangdong,Guangdong Huilai power station Phase II Unit 3,ultra_supercritical_coal,1,G100000103150,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2013,
SouthernGrid,Guangdong,Guangdong,Guangdong Huilai power station Phase II Unit 4,ultra_supercritical_coal,1,G100000103151,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2013,
SouthernGrid,Guangdong,Guangdong,Guangdong Huizhou Pinghai power station Phase I Unit 1,ultra_supercritical_coal,1,G100000103152,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2010,
SouthernGrid,Guangdong,Guangdong,Guangdong Huizhou Pinghai power station Phase I Unit 2,ultra_supercritical_coal,1,G100000103153,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2011,
SouthernGrid,Guangdong,Guangdong,Guangdong Jinwan power station Unit 1,supercritical_coal,1,G100000103156,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
SouthernGrid,Guangdong,Guangdong,Guangdong Jinwan power station Unit 2,supercritical_coal,1,G100000103157,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
SouthernGrid,Guangdong,Guangdong,Guangdong Shajiao power complex Unit C-1,conventional_steam_coal,1,G100000108977,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1995,
SouthernGrid,Guangdong,Guangdong,Guangdong Shajiao power complex Unit C-2,conventional_steam_coal,1,G100000108978,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
SouthernGrid,Guangdong,Guangdong,Guangdong Shajiao power complex Unit C-3,conventional_steam_coal,1,G100000108979,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996,
SouthernGrid,Guangdong,Guangdong,Guangdong Shaoguan power station Shaoguan-1 Unit 10,conventional_steam_coal,1,G100000103158,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
SouthernGrid,Guangdong,Guangdong,Guangdong Shaoguan power station Shaoguan-1 Unit 11,conventional_steam_coal,1,G100000103159,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
SouthernGrid,Guangdong,Guangdong,Guangdong Shaoguan power station Shaoguan-2 Unit 1,ultra_supercritical_coal,1,G100000103160,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2014,
SouthernGrid,Guangdong,Guangdong,Guangdong Shaoguan power station Shaoguan-2 Unit 2,ultra_supercritical_coal,1,G100000103161,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015,
SouthernGrid,Guangdong,Guangdong,Guangdong Xijiang power station Unit 1,ultra_supercritical_coal,1,G100000101479,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2025,
SouthernGrid,Guangdong,Guangdong,Guangdong Xijiang power station Unit 2,ultra_supercritical_coal,1,G100000101480,1,0,0,0,0,0,0,0,0,0,1,660,1,660,660,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
SouthernGrid,Guangdong,Guangdong,Guangdong Zhaoqing Dawang Cogen power station Unit 1,supercritical_coal,1,G100000103301,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
SouthernGrid,Guangdong,Guangdong,Guangdong Zhaoqing Dawang Cogen power station Unit 2,supercritical_coal,1,G100000103302,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2013,
SouthernGrid,Guangdong,Guangdong,Guangdong Zhongshan power station Phase II Unit 3,conventional_steam_coal,1,G100000103164,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016,
SouthernGrid,Guangdong,Guangdong,Guangdong Zhongshan power station Phase II Unit 4,conventional_steam_coal,1,G100000103165,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2016,
SouthernGrid,Guangxi,Guangxi,Guangxi Hualei power station Unit 1,supercritical_coal,1,G100000107992,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
SouthernGrid,Guangxi,Guangxi,Guangxi Hualei power station Unit 2,supercritical_coal,1,G100000107993,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017,
SouthernGrid,Guangxi,Guangxi,Guangxi Hualei power station Unit 3,supercritical_coal,1,G100000107994,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018,
SouthernGrid,Guangxi,Guangxi,Guangxi Luzhai power station Unit 1,supercritical_coal,1,G100000103168,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
SouthernGrid,Guangxi,Guangxi,Guangxi Luzhai power station Unit 2,supercritical_coal,1,G100000103169,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016,
SouthernGrid,Guangxi,Guangxi,Guangxi Sanjiangkou New District cogen power station Phase I Unit 1,conventional_steam_coal,1,G100000115701,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2024,
SouthernGrid,Guangxi,Guangxi,Guangxi Sanjiangkou New District cogen power station Phase I Unit 2,conventional_steam_coal,1,G100000115702,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2024,
SouthernGrid,Guangxi,Guangxi,Guangxi Sanjiangkou New District cogen power station Phase II Unit 3,conventional_steam_coal,1,G100000115703,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2024,
SouthernGrid,Guangdong,Guangdong,Guangzhou Lixin power station Unit 3,conventional_steam_coal,1,G100000103172,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
SouthernGrid,Guangdong,Guangdong,Guangzhou Lixin power station Unit 4,conventional_steam_coal,1,G100000103173,1,0,0,0,0,0,0,0,0,0,1,330,1,330,330,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012,
SouthernGrid,Guangdong,Guangdong,Guangzhou Nansha power station Unit 1,conventional_steam_coal,1,G100000103175,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
SouthernGrid,Guangdong,Guangdong,Guangzhou Nansha power station Unit 2,conventional_steam_coal,1,G100000103176,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
SouthernGrid,Guangdong,Guangdong,Guangzhou Paper Group captive power station New Unit 1,conventional_steam_coal,1,G100000115255,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
SouthernGrid,Guangdong,Guangdong,Guangzhou Refinery power station Unit 3,conventional_steam_coal,1,G100000103177,1,0,0,0,0,0,0,0,0,0,1,100,1,100,100,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
SouthernGrid,Guangdong,Guangdong,Guangzhou Refinery power station Unit 4,conventional_steam_coal,1,G100000103178,1,0,0,0,0,0,0,0,0,0,1,100,1,100,100,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
SouthernGrid,Guangdong,Guangdong,Guangzhou Zhujiang power station Unit 3,conventional_steam_coal,1,G100000103190,1,0,0,0,0,0,0,0,0,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
SouthernGrid,Guangdong,Guangdong,Guangzhou Zhujiang power station Unit 4,conventional_steam_coal,1,G100000103191,1,0,0,0,0,0,0,0,0,0,1,320,1,320,320,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997,
NorthwestChina,Gansu,Gansu,Guazhou Changle power station Phase I Unit 1,ultra_supercritical_coal,1,G100000102941,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2020,
NorthwestChina,Gansu,Gansu,Guazhou Changle power station Phase I Unit 2,ultra_supercritical_coal,1,G100000102942,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2020,
NorthwestChina,Gansu,Gansu,Guazhou Changle power station Phase I Unit 3,ultra_supercritical_coal,1,G100000102943,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
NorthwestChina,Gansu,Gansu,Guazhou Changle power station Phase I Unit 4,ultra_supercritical_coal,1,G100000102944,1,0,0,0,0,0,0,0,0,0,1,1000,1,1000,1000,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023,
SouthernGrid,Guangxi,Guangxi,Guidong Power Hezhou power station Unit 1,supercritical_coal,1,G100000113298,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2021,
SouthernGrid,Guangxi,Guangxi,Guidong Power Hezhou power station Unit 2,supercritical_coal,1,G100000113299,1,0,0,0,0,0,0,0,0,0,1,350,1,350,350,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2021,
SouthernGrid,Guangxi,Guangxi,Guigang power station Phase I Unit 1,supercritical_coal,1,G100000104033,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
SouthernGrid,Guangxi,Guangxi,Guigang power station Phase I Unit 2,supercritical_coal,1,G100000104034,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2007,
EastChina,Jiangxi,Jiangxi,Guixi power station Unit 5,conventional_steam_coal,1,G100000103203,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005,
EastChina,Jiangxi,Jiangxi,Guixi power station Unit 6,conventional_steam_coal,1,G100000103204,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
EastChina,Jiangxi,Jiangxi,Guixi power station Unit 7,supercritical_coal,1,G100000103205,1,0,0,0,0,0,0,0,0,0,1,640,1,640,640,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2012,
EastChina,Jiangxi,Jiangxi,Guixi power station Unit 8,supercritical_coal,1,G100000103206,1,0,0,0,0,0,0,0,0,0,1,640,1,640,640,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2011,
SouthernGrid,Guizhou,Guizhou,Guizhou Dalong power station Unit 1,conventional_steam_coal,1,G100000103216,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
SouthernGrid,Guizhou,Guizhou,Guizhou Dalong power station Unit 2,conventional_steam_coal,1,G100000103217,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006,
SouthernGrid,Guizhou,Guizhou,Guizhou Fa'er power station Unit 1,conventional_steam_coal,1,G100000103218,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007,
SouthernGrid,Guizhou,Guizhou,Guizhou Fa'er power station Unit 2,conventional_steam_coal,1,G100000103219,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
SouthernGrid,Guizhou,Guizhou,Guizhou Fa'er power station Unit 3,conventional_steam_coal,1,G100000103220,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009,
SouthernGrid,Guizhou,Guizhou,Guizhou Fa'er power station Unit 4,conventional_steam_coal,1,G100000103221,1,0,0,0,0,0,0,0,0,0,1,600,1,600,600,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010,
NorthChina,Shanxi,Shanxi,Gujiao Riyue Cogen power station Unit 2,conventional_steam_coal,1,G100000115603,1,0,0,0,0,0,0,0,0,0,1,50,1,50,50,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011,
EastChina,Fujian,Fujian,Gulei Petrochemical Base South Cogen power station Phase I Unit 1,conventional_steam_coal,1,G100000115326,1,0,0,0,0,0,0,0,0,0,1,65,1,65,65,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2025,
EastChina,Fujian,Fujian,Gulei Petrochemical power station Unit 1,conventional_steam_coal,1,G100000115206,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2021,
EastChina,Fujian,Fujian,Gulei Petrochemical power station Unit 2,conventional_steam_coal,1,G100000115207,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
EastChina,Fujian,Fujian,Gulei Petrochemical power station Unit 3,conventional_steam_coal,1,G100000115208,1,0,0,0,0,0,0,0,0,0,1,30,1,30,30,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2022,
NorthwestChina,Shaanxi,Shaanxi,Guodian Baoji-2 power station Unit 1,conventional_steam_coal,1,G100000103257,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998,
NorthwestChina,Shaanxi,Shaanxi,Guodian Baoji-2 power station Unit 2,conventional_steam_coal,1,G100000103258,1,0,0,0,0,0,0,0,0,0,1,300,1,300,300,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1999,
